symbol,date,open,high,low,close,volume,adjusted
NFLX,2021-06-07,49.29199981689453,49.66999816894531,49.05500030517578,49.465999603271484,27919000,49.465999603271484
NFLX,2021-06-08,49.70000076293945,49.88199996948242,48.9370002746582,49.23899841308594,23740000,49.23899841308594
NFLX,2021-06-09,49.45000076293945,49.60900115966797,48.46500015258789,48.58100128173828,30550000,48.58100128173828
NFLX,2021-06-10,48.71699905395508,49.020999908447266,48.2140007019043,48.72700119018555,43829000,48.72700119018555
NFLX,2021-06-11,49,49.14099884033203,48.77799987792969,48.87699890136719,31240000,48.87699890136719
NFLX,2021-06-14,48.96799850463867,50.349998474121094,48.691001892089844,49.98899841308594,44002000,49.98899841308594
NFLX,2021-06-15,50.12300109863281,50.12300109863281,49.040000915527344,49.189998626708984,31041000,49.189998626708984
NFLX,2021-06-16,49.5,49.645999908447266,48.62799835205078,49.24100112915039,35332000,49.24100112915039
NFLX,2021-06-17,49.025001525878906,50.18000030517578,49.01499938964844,49.83399963378906,31983000,49.83399963378906
NFLX,2021-06-18,49.63999938964844,50.44900131225586,49.52399826049805,50.07699966430664,51976000,50.07699966430664
NFLX,2021-06-21,50.16400146484375,50.20500183105469,49.22800064086914,49.70000076293945,52773000,49.70000076293945
NFLX,2021-06-22,49.854000091552734,51.35499954223633,49.58000183105469,50.88199996948242,58093000,50.88199996948242
NFLX,2021-06-23,50.847999572753906,51.66299819946289,50.81999969482422,51.27399826049805,39448000,51.27399826049805
NFLX,2021-06-24,51.79600143432617,52.09600067138672,51.439998626708984,51.805999755859375,33612000,51.805999755859375
NFLX,2021-06-25,52.88399887084961,53.305999755859375,52.5,52.707000732421875,52991000,52.707000732421875
NFLX,2021-06-28,52.8120002746582,53.39400100708008,52.45600128173828,53.303001403808594,28202000,53.303001403808594
NFLX,2021-06-29,53.35499954223633,53.612998962402344,52.856998443603516,53.349998474121094,23146000,53.349998474121094
NFLX,2021-06-30,53.40599822998047,53.4379997253418,52.68199920654297,52.82099914550781,27734000,52.82099914550781
NFLX,2021-07-01,52.571998596191406,53.70399856567383,52.571998596191406,53.354000091552734,28054000,53.354000091552734
NFLX,2021-07-02,53.54999923706055,53.854000091552734,52.93899917602539,53.39799880981445,19755000,53.39799880981445
NFLX,2021-07-06,53.29999923706055,54.2859992980957,53.29999923706055,54.16400146484375,27751000,54.16400146484375
NFLX,2021-07-07,54.42399978637695,54.4640007019043,53.16600036621094,53.59600067138672,27225000,53.59600067138672
NFLX,2021-07-08,53.09299850463867,53.54999923706055,52.909000396728516,53.07600021362305,32690000,53.07600021362305
NFLX,2021-07-09,53.099998474121094,53.82600021362305,52.858001708984375,53.597999572753906,27772000,53.597999572753906
NFLX,2021-07-12,54.029998779296875,54.064998626708984,53.29199981689453,53.73099899291992,17807000,53.73099899291992
NFLX,2021-07-13,53.57600021362305,54.53300094604492,53.57600021362305,54.06800079345703,27516000,54.06800079345703
NFLX,2021-07-14,54.10100173950195,55.40999984741211,54.10100173950195,54.79499816894531,46595000,54.79499816894531
NFLX,2021-07-15,55.39699935913086,55.75400161743164,53.81999969482422,54.29499816894531,57139000,54.29499816894531
NFLX,2021-07-16,54.180999755859375,54.40599822998047,52.70500183105469,53.03099822998047,34421000,53.03099822998047
NFLX,2021-07-19,52.60499954223633,53.49100112915039,52.2239990234375,53.22800064086914,38858000,53.22800064086914
NFLX,2021-07-20,52.606998443603516,53.66400146484375,52.029998779296875,53.10499954223633,69304000,53.10499954223633
NFLX,2021-07-21,52.612998962402344,53.0989990234375,50.56100082397461,51.362998962402344,119068000,51.362998962402344
NFLX,2021-07-22,51.020999908447266,51.36800003051758,50.70000076293945,51.176998138427734,43281000,51.176998138427734
NFLX,2021-07-23,51.215999603271484,51.74100112915039,50.465999603271484,51.54100036621094,38205000,51.54100036621094
NFLX,2021-07-26,51.4379997253418,52.112998962402344,50.9010009765625,51.64899826049805,22545000,51.64899826049805
NFLX,2021-07-27,51.80799865722656,52.19499969482422,51.20500183105469,51.89099884033203,27590000,51.89099884033203
NFLX,2021-07-28,52.18199920654297,52.446998596191406,51.698001861572266,51.93000030517578,23905000,51.93000030517578
NFLX,2021-07-29,51.99599838256836,52.077999114990234,51.37900161743164,51.42499923706055,17360000,51.42499923706055
NFLX,2021-07-30,51.26900100708008,51.979000091552734,51.09600067138672,51.75699996948242,25371000,51.75699996948242
